cur_n,cur_mean,cur_std,cur_S,next_n,next_mean,next_std,next_S
3862000.0,-0.014988778136589595,0.02721317875439656,2860.0315121621747,3862000.0,-0.014988778135878482,0.02721317875478796,2860.031512244445
3862000.0,-0.025349172040604693,0.044551588060171926,7665.467522914725,3862000.0,-0.02534917204823188,0.04455158805583188,7665.467521421244
3862000.0,-0.00574377964682272,0.010290277156589235,408.9464228912887,3862000.0,-0.005743780642174586,0.010290276786921331,408.9463935093076
3862000.0,-0.0005045522981008019,0.052491926827799955,10641.363999651294,3862000.0,-0.000504548794263167,0.052491927313100414,10641.364196415221
3862000.0,-0.0007426002164826311,0.06763467012011345,17666.520501914863,3862000.0,-0.0007425967412085765,0.06763467050308601,17666.520701983634
3862000.0,-0.0005734810502656122,0.04290617653921341,7109.710222897036,3862000.0,-0.0005734774516215831,0.0429061771701392,7109.710431990455
