cur_n,cur_mean,cur_std,cur_S,next_n,next_mean,next_std,next_S
1071000.0,0.1873454698401494,1.4831731905585606,2355988.705828268,1071000.0,0.1873455183190602,1.4831731852835481,2355988.689069781
1071000.0,0.005099278708783641,1.5007723248564104,2412232.118599814,1071000.0,0.005099268271592865,1.5007723249307459,2412232.1188387773
1071000.0,0.04267517417685839,1.3424391471267934,1930095.0070639467,1071000.0,0.04267516686225401,1.3424391473806205,1930095.0077938277
1071000.0,0.004990980487143701,0.8744598486875972,818972.3088813736,1071000.0,0.004991105352521292,0.8744598575226826,818972.3254303103
1071000.0,0.011556570642104838,0.7643366456346413,625689.4539180764,1071000.0,0.011556562278256296,0.7643366458101496,625689.4542054201
1071000.0,0.0011164365655458204,0.6970631452295577,520395.7174563735,1071000.0,0.0011163150318541331,0.6970631567711663,520395.7346892561
