cur_n,cur_mean,cur_std,cur_S,next_n,next_mean,next_std,next_S
171000.0,-0.3133063495425449,1.2410704241271553,263383.74139697984,171000.0,-0.31330610031191614,1.2410704913243182,263383.76991855336
171000.0,-0.3340823573952691,1.173576908747057,235515.3520872749,171000.0,-0.33408245553355576,1.1735768815116696,235515.34115599009
171000.0,-0.20077311030170855,0.9890172757484262,167264.5343656314,171000.0,-0.20077318375865646,0.9890172613029539,167264.5294795384
171000.0,0.1194381980025545,0.8020340680481574,109997.22851898886,171000.0,0.11943759786063342,0.8020341958160951,109997.26356518135
171000.0,0.09309624265752971,0.7127816584941595,86877.86544925207,171000.0,0.09309607768670658,0.7127816833054995,86877.87149754546
171000.0,0.09700459363097412,0.6409663923771262,70253.28366283812,171000.0,0.09700444885862818,0.6409664170828959,70253.28907860251
