cur_n,cur_mean,cur_std,cur_S,next_n,next_mean,next_std,next_S
2962000.0,-0.005372659659082431,0.03289044506033908,3204.2364365033964,2962000.0,-0.005372661878108823,0.03289044491958451,3204.236409078355
2962000.0,-0.015522762636910556,0.05472002507988813,8869.060750730501,2962000.0,-0.015522768495046186,0.054720024346887906,8869.060513120103
2962000.0,-0.026197048588932244,0.07960389265132267,18769.54154617067,2962000.0,-0.02619705253970233,0.07960389164153704,18769.541069982566
2962000.0,-0.0003426534961170472,0.16568303755359318,81309.47377950266,2962000.0,-0.00034265429361551245,0.16568303755763472,81309.47378346945
2962000.0,-0.0005205245835492159,0.14232638302196277,60000.63953878701,2962000.0,-0.0005205236297241887,0.14232638303491163,60000.63954970473
2962000.0,-0.0004855221637932725,0.1428896699731621,60476.50995928607,2962000.0,-0.0004855215668967503,0.14288966997888436,60476.509964129815
