,sumr_list
0,-30.763236041007232
1,-0.7724038388484646
2,-0.05223517386322779
3,-8.624661436280284
4,-0.6745141314680491
5,-0.21620640918346384
6,-2.32738247999094
7,-0.4809103473513725
8,-3.038999731096626
9,-0.4089675541886824
10,-1.56664168013005
11,-0.678447898365421
12,-0.26099144000306657
13,-1.2459483668550435
14,-1.4991994273586147
15,-0.9018669728215798
16,-0.34513863309382115
17,-0.26308811925854275
18,-5.696030729719117
19,-0.9236269397571389
20,-3.780218934393703
21,-1.17535003622506
22,-0.2814999316991316
23,-3.299551342949388
24,-0.32410189208593965
25,-1.4488673950316213
26,-0.649536538104768
27,-0.6454934250650337
28,-2.3274135349724703
29,-0.7008555817678924
30,-0.6905228907334712
31,-5.659569878567638
32,-0.3795664038232195
33,-5.207086705932309
34,-0.2687749834764035
35,-2.667907511440433
36,-4.548207749917366
37,-2.4371223893590406
38,-0.7811134319471488
39,-1.6676628274548042
40,-0.22482232618511977
41,-1.559595393716002
42,-0.6002796404151869
43,-0.979628883897826
44,-0.5896482409752354
45,-0.471009697175302
46,-0.6007515149808498
47,-0.29188139514760664
48,-2.4742582771413617
49,-1.3672360646287869
50,-2.252387038124431
51,-0.2541055653358503
52,-0.2081432353224966
53,-1.5714640862945153
54,-0.3735666957552524
55,-3.853043653332693
56,-0.37348918064499464
57,-3.0336598385952307
58,-0.28075702078446885
59,-0.8704925396353551
60,-0.2898111392183394
61,-0.6173085412066732
62,-0.6640304483722915
63,-0.6515971312705054
64,-4.535298074623692
65,-0.12452989575441382
66,-1.3382904937113451
67,-0.27665200877185075
68,-1.9279806688857761
69,-0.5356595274051265
70,-0.6614202400471172
71,-0.16992662903354316
72,-0.2530561774338271
73,-0.8167165184156407
74,-4.855118159938699
75,-2.975469974026983
76,-0.6378915775099779
77,-2.8593130960713853
78,-1.30063291245871
79,-1.589952856397542
80,-1.0808489079885224
81,-0.6784026412977625
82,-2.4929108574459535
83,-0.5492282134510048
84,-0.16748881310927144
85,-0.388280170880673
86,-0.3276210455043579
87,-1.1641384075098966
88,-1.233095663928791
89,-0.6589836261470542
90,-0.1421494620332598
91,-1.1694910354379953
92,-0.05956204422112119
93,-0.20461038319145622
94,-1.434242319235424
95,-0.24016923932919
96,-0.6543828217269937
97,-0.19172558661485176
98,-0.76625099017822
99,-0.9402207082807457
100,-0.5634061476210389
101,-0.21223771861511534
102,-2.0300862048249586
103,-0.9005836361545132
104,-3.8142758603558846
105,-0.3864460119423016
106,-0.2137047347507079
107,-0.21658159429242246
108,-0.28308882900943627
109,-0.28308386418148407
110,-0.6797785775907962
111,-0.23964426225916607
112,-0.26749304611208896
113,-0.9683296778978125
114,-3.575470328225222
115,-2.3355864761455636
