A,T,r1,r2
0.22796137168905528,3.4285714285714284,-0.1296130307908283,-0.1986745010107867
0.22796137168905528,3.642857142857143,-0.09281378358253294,-0.18174389903909297
0.22796137168905528,3.857142857142857,-0.10966690732386808,-0.16681732385082917
0.22796137168905528,4.071428571428571,-0.10082525123595842,-0.1529742259255721
0.22796137168905528,4.285714285714286,-0.09288925930284797,-0.14182660902787517
0.22796137168905528,4.5,-0.08508173337609619,-0.1328532860386544
0.22796137168905528,4.714285714285714,-0.07810892895451503,-0.12466862397712378
0.22796137168905528,4.928571428571429,-0.07250322105077739,-0.11690069317933369
0.22796137168905528,5.142857142857142,-0.06652175186640344,-0.1099168913269927
0.22796137168905528,5.357142857142858,-0.06247174935400573,-0.10395533046322895
0.22796137168905528,5.571428571428571,-0.058777352766449166,-0.0988618865397493
0.22796137168905528,5.785714285714286,-0.05628705402641286,-0.09430289103712713
0.22796137168905528,6.0,-0.053649703736543486,-0.0900132292828922
0.24577085385226272,3.0,-0.1716431792540322,-0.27512303323019444
0.24577085385226272,3.2142857142857144,-0.19306071421646512,-0.2468402768168512
0.24577085385226272,3.4285714285714284,-0.17588077309533215,-0.22129319040630074
0.24577085385226272,3.642857142857143,-0.1296718130992668,-0.2020022301680453
0.24577085385226272,3.857142857142857,-0.09611609644062963,-0.1850371516970979
0.24577085385226272,4.071428571428571,-0.08049992761134457,-0.16931165391582081
0.24577085385226272,4.285714285714286,-0.10439699176642415,-0.156688671148419
0.24577085385226272,4.5,-0.0984097106333389,-0.14656253058562524
0.24577085385226272,4.714285714285714,-0.08861911492928232,-0.13732773073304524
0.24577085385226272,4.928571428571429,-0.08174495163346185,-0.12855819176541658
0.24577085385226272,5.142857142857142,-0.07518851484397396,-0.1206872259112638
0.24577085385226272,5.357142857142858,-0.07004435988524596,-0.11399540282764453
0.24577085385226272,5.571428571428571,-0.0656694407136179,-0.10830490656584679
0.24577085385226272,5.785714285714286,-0.06218759644504427,-0.10322776050587001
0.24577085385226272,6.0,-0.05858381873545988,-0.09845531922589258
0.26358033601547015,3.0,-0.10340345569170267,-0.30638935086232283
0.26358033601547015,3.2142857142857144,-0.17462420512944918,-0.2742658259664189
0.26358033601547015,3.4285714285714284,-0.18921931035289763,-0.24524157439608993
0.26358033601547015,3.642857142857143,-0.1716221420164416,-0.2234141488658706
0.26358033601547015,3.857142857142857,-0.1343370586408947,-0.20426023859923817
0.26358033601547015,4.071428571428571,-0.09894035703576326,-0.18651393126322258
0.26358033601547015,4.285714285714286,-0.08209644502528503,-0.17230722190293765
0.26358033601547015,4.5,-0.10725461848581185,-0.160943565857075
0.26358033601547015,4.714285714285714,-0.10046058465640802,-0.15058129854142796
0.26358033601547015,4.928571428571429,-0.09267257991252618,-0.1407363988978567
0.26358033601547015,5.142857142857142,-0.08438044807115459,-0.13191357320291866
0.26358033601547015,5.357142857142858,-0.07863759857892651,-0.12443931747668806
0.26358033601547015,5.571428571428571,-0.07331327850805655,-0.11811035385761778
0.26358033601547015,5.785714285714286,-0.069232076201031,-0.1124801506975835
0.26358033601547015,6.0,-0.06502283651246253,-0.10719311426112593
0.2813898181786776,3.0,-0.11660574512189,-0.33951882038184356
0.2813898181786776,3.2142857142857144,-0.10459045463496999,-0.30329047432935097
0.2813898181786776,3.4285714285714284,-0.17147222882548532,-0.27054629211308245
0.2813898181786776,3.642857142857143,-0.19018337342681846,-0.24600677385133143
0.2813898181786776,3.857142857142857,-0.17164105674867702,-0.2245137899300039
0.2813898181786776,4.071428571428571,-0.13380409300044524,-0.204607991405417
0.2813898181786776,4.285714285714286,-0.1162680814405127,-0.18870869521954028
0.2813898181786776,4.5,-0.08999144559619465,-0.1760221494643362
0.2813898181786776,4.714285714285714,-0.06877779522378069,-0.16445427932424198
0.2813898181786776,4.928571428571429,-0.10270604904205502,-0.15345934814243228
0.2813898181786776,5.142857142857142,-0.09606168913209336,-0.14361899815890974
0.2813898181786776,5.357142857142858,-0.08684740155171214,-0.13530916565149007
0.2813898181786776,5.571428571428571,-0.08155975181004153,-0.1282993673153154
0.2813898181786776,5.785714285714286,-0.07687566018688467,-0.12208026922053862
0.2813898181786776,6.0,-0.07194309395973289,-0.11624591907023045
0.299199300341885,3.0,-0.12964097946054814,-0.37452894662387826
0.299199300341885,3.2142857142857144,-0.1170624544520757,-0.33393378405506907
0.299199300341885,3.4285714285714284,-0.0976880380412659,-0.2972281531826286
0.299199300341885,3.642857142857143,-0.16191593360993686,-0.26980175723567024
0.299199300341885,3.857142857142857,-0.18817892698840394,-0.24581992750266243
0.299199300341885,4.071428571428571,-0.16914769913060182,-0.22361606440349974
0.299199300341885,4.285714285714286,-0.14327620553256987,-0.2059151951523107
0.299199300341885,4.5,-0.12012209053534782,-0.1918200624461715
0.299199300341885,4.714285714285714,-0.09559349894660982,-0.17896798088588245
0.299199300341885,4.928571428571429,-0.0771829827048671,-0.1667477377770981
0.299199300341885,5.142857142857142,-0.10333825290048254,-0.1558235143433535
0.299199300341885,5.357142857142858,-0.09726522346353535,-0.1466242468242722
0.299199300341885,5.571428571428571,-0.09102333735676373,-0.13889053234671367
0.299199300341885,5.785714285714286,-0.08448177825011202,-0.13204598783721283
0.299199300341885,6.0,-0.07950603228702773,-0.1256309014345323
0.31700878250509246,3.0,-0.14470115143923815,-0.4114326104345362
0.31700878250509246,3.2142857142857144,-0.12929808432474493,-0.3662104499487584
0.31700878250509246,3.4285714285714284,-0.11147977033628352,-0.325303241463212
0.31700878250509246,3.642857142857143,-0.14238288386434392,-0.294816248294544
0.31700878250509246,3.857142857142857,-0.15920729193115635,-0.2681965274078141
0.31700878250509246,4.071428571428571,-0.18491360505005233,-0.24355640371715415
0.31700878250509246,4.285714285714286,-0.17505945707621154,-0.22394512596863714
0.31700878250509246,4.5,-0.15105795534475489,-0.20835565524689517
0.31700878250509246,4.714285714285714,-0.13020702156942665,-0.19414054023374294
0.31700878250509246,4.928571428571429,-0.09779755707513477,-0.1806193415200299
0.31700878250509246,5.142857142857142,-0.07946953075198616,-0.1685444407482052
0.31700878250509246,5.357142857142858,-0.11664973735828682,-0.15840137898383447
0.31700878250509246,5.571428571428571,-0.09979740158543385,-0.1499001509084278
0.31700878250509246,5.785714285714286,-0.09516229865732909,-0.14239307750188732
0.31700878250509246,6.0,-0.088492407494981,-0.13536329672044603
0.3348182646682999,3.0,-0.16001673804662378,-0.4502401633395081
0.3348182646682999,3.2142857142857144,-0.14273191665479304,-0.40013204253491963
0.3348182646682999,3.4285714285714284,-0.12215977035558258,-0.3547840599483341
0.3348182646682999,3.642857142857143,-0.10935352352404207,-0.3210637415671849
0.3348182646682999,3.857142857142857,-0.13954145305142343,-0.2916579339488871
0.3348182646682999,4.071428571428571,-0.15568783128021085,-0.26444391199380574
0.3348182646682999,4.285714285714286,-0.14845363744626255,-0.24281374042281428
0.3348182646682999,4.5,-0.1801418377427383,-0.22564432720129124
0.3348182646682999,4.714285714285714,-0.15440467007739095,-0.20998734279480097
0.3348182646682999,4.928571428571429,-0.12607312257385778,-0.1950893752313241
0.3348182646682999,5.142857142857142,-0.1006195101779621,-0.1817967229011474
0.3348182646682999,5.357142857142858,-0.08549020274938846,-0.17065518014646608
0.3348182646682999,5.571428571428571,-0.06602225980745963,-0.1613424886194497
0.3348182646682999,5.785714285714286,-0.10216146166511236,-0.15313542544416858
0.3348182646682999,6.0,-0.09695402993182063,-0.1454565986794222
0.3526277468315073,3.0,-0.17719309761879057,-0.49095906323164223
0.3526277468315073,3.2142857142857144,-0.15765768528005944,-0.4357077351886465
0.3526277468315073,3.4285714285714284,-0.1344979000258189,-0.38568088464292943
0.3526277468315073,3.642857142857143,-0.11993992390218729,-0.34855531164916015
0.3526277468315073,3.857142857142857,-0.10625879121129893,-0.3162158476780706
0.3526277468315073,4.071428571428571,-0.13485064561869664,-0.28629077888062443
0.3526277468315073,4.285714285714286,-0.15550588090233114,-0.26253364863604384
0.3526277468315073,4.5,-0.18795639473708667,-0.24369895705108943
0.3526277468315073,4.714285714285714,-0.17974331303449187,-0.22652139581037373
0.3526277468315073,4.928571428571429,-0.16070493886011966,-0.21017082407192206
0.3526277468315073,5.142857142857142,-0.13386158212567234,-0.19559322096222367
0.3526277468315073,5.357142857142858,-0.11182741243387717,-0.18339832300012465
0.3526277468315073,5.571428571428571,-0.08921691575650753,-0.17323000090463472
0.3526277468315073,5.785714285714286,-0.07581603251541406,-0.1642852374929233
0.3526277468315073,6.0,-0.10230441788531862,-0.15592274354815008
0.3704372289947148,3.0,-0.19557624206539387,-0.5335942469591648
0.3704372289947148,3.2142857142857144,-0.17344706628208312,-0.4729441503209542
0.3704372289947148,3.4285714285714284,-0.14686053487721296,-0.4180016552669236
0.3704372289947148,3.642857142857143,-0.1307549528667595,-0.3772999486468039
0.3704372289947148,3.857142857142857,-0.11622040210810529,-0.3418800256008516
0.3704372289947148,4.071428571428571,-0.10265282495731608,-0.3091072611327358
0.3704372289947148,4.285714285714286,-0.1347808290366826,-0.2831155091719387
0.3704372289947148,4.5,-0.15954208035900744,-0.26253049015606345
0.3704372289947148,4.714285714285714,-0.18805894433163653,-0.24375383275846083
0.3704372289947148,4.928571428571429,-0.1757817926707806,-0.22587488511229123
0.3704372289947148,5.142857142857142,-0.1619265687261903,-0.209945107461626
0.3704372289947148,5.357142857142858,-0.1352170699037921,-0.19664190073812987
0.3704372289947148,5.571428571428571,-0.11386808071030857,-0.18557367563290886
0.3704372289947148,5.785714285714286,-0.09400780851293639,-0.17585336007806207
0.3704372289947148,6.0,-0.07875631746520127,-0.16677240202054114
0.38824671115792225,3.0,-0.2155985833424915,-0.5781490015594665
0.38824671115792225,3.2142857142857144,-0.19017779696923878,-0.5118459389870823
0.38824671115792225,3.4285714285714284,-0.16054542021132903,-0.45175213121797664
0.38824671115792225,3.642857142857143,-0.1427617455476851,-0.40730450717128236
0.38824671115792225,3.857142857142857,-0.12636437003883777,-0.36865819553466095
0.38824671115792225,4.071428571428571,-0.11175988070672793,-0.3329016934020118
0.38824671115792225,4.285714285714286,-0.10295679652622267,-0.30456817429239585
0.38824671115792225,4.5,-0.13734426375052858,-0.28214817472204096
0.38824671115792225,4.714285714285714,-0.15907872075309457,-0.26169420151806866
0.38824671115792225,4.928571428571429,-0.18368017058224756,-0.24221127722014033
0.38824671115792225,5.142857142857142,-0.17584694638157816,-0.22486216990571797
0.38824671115792225,5.357142857142858,-0.16190254389901407,-0.21039569343164727
0.38824671115792225,5.571428571428571,-0.1375578911927632,-0.19838323729596916
0.38824671115792225,5.785714285714286,-0.1186203194367677,-0.18784940621343693
0.38824671115792225,6.0,-0.09677964427456398,-0.17801503777363342
0.4060561933211297,3.0,-0.23580132229632877,-0.6246251777455628
0.4060561933211297,3.2142857142857144,-0.20650091730843378,-0.5524163819143086
0.4060561933211297,3.4285714285714284,-0.17464045603352388,-0.4869365940339713
0.4060561933211297,3.642857142857143,-0.15573857518146766,-0.4385741401153099
0.4060561933211297,3.857142857142857,-0.13661764334717835,-0.39655631652858353
0.4060561933211297,4.071428571428571,-0.12099799478853444,-0.3576806605614149
0.4060561933211297,4.285714285714286,-0.11163792713192118,-0.3268987938115803
0.4060561933211297,4.5,-0.10218007365893182,-0.3025596053569675
0.4060561933211297,4.714285714285714,-0.13625242150671799,-0.2803504512535739
0.4060561933211297,4.928571428571429,-0.1555649628519206,-0.2591881797921295
0.4060561933211297,5.142857142857142,-0.17990734414990758,-0.24035271821510218
0.4060561933211297,5.357142857142858,-0.17490974135347803,-0.22466806855881238
0.4060561933211297,5.571428571428571,-0.16182976630269333,-0.21166707052884512
0.4060561933211297,5.785714285714286,-0.13847250493680302,-0.2002817304722416
0.4060561933211297,6.0,-0.12103257993787084,-0.1896589415577258
0.4238656754843372,3.0,-0.26041024506766414,-0.6730235127134204
0.4238656754843372,3.2142857142857144,-0.2251910861352632,-0.5946574973033788
0.4238656754843372,3.4285714285714284,-0.18945361673290034,-0.5235581041493383
0.4238656754843372,3.642857142857143,-0.16900193210796025,-0.47111281403434085
0.4238656754843372,3.857142857142857,-0.1480504688342681,-0.4255790586924066
0.4238656754843372,4.071428571428571,-0.13027602523468218,-0.3834493908870322
0.4238656754843372,4.285714285714286,-0.11955159672724182,-0.350113139587976
0.4238656754843372,4.5,-0.1133834581815916,-0.3237710062568531
0.4238656754843372,4.714285714285714,-0.10432295881877805,-0.29972918755313155
0.4238656754843372,4.928571428571429,-0.13197347060032757,-0.27681246776433094
0.4238656754843372,5.142857142857142,-0.15287883644449804,-0.2564238067983528
0.4238656754843372,5.357142857142858,-0.1788100908177706,-0.2394661940726086
0.4238656754843372,5.571428571428571,-0.1754543076468029,-0.2254324217560868
0.4238656754843372,5.785714285714286,-0.16601954644801792,-0.21315761072722966
0.4238656754843372,6.0,-0.1400917704150405,-0.2017113878126291
0.4416751576475446,3.0,-0.28743684465678276,-0.7233440135878894
0.4416751576475446,3.2142857142857144,-0.24507004648711123,-0.6385703590434145
0.4416751576475446,3.4285714285714284,-0.20441221159429124,-0.5616186423480964
0.4416751576475446,3.642857142857143,-0.1823934688168009,-0.5049234211591046
0.4416751576475446,3.857142857142857,-0.15991361377926736,-0.45573003341179746
0.4416751576475446,4.071428571428571,-0.1406538110472579,-0.4102120182898849
0.4416751576475446,4.285714285714286,-0.1283107539122632,-0.3742158897658134
0.4416751576475446,4.5,-0.12232383135804459,-0.3457875023845717
0.4416751576475446,4.714285714285714,-0.11219032776066738,-0.31983592323098936
0.4416751576475446,4.928571428571429,-0.0977924777788194,-0.2950899411072229
0.4416751576475446,5.142857142857142,-0.128674829970549,-0.2730814415631312
0.4416751576475446,5.357142857142858,-0.15160112616704838,-0.2547962225189173
0.4416751576475446,5.571428571428571,-0.14034286428446516,-0.23968556158608678
0.4416751576475446,5.785714285714286,-0.1750363229824994,-0.2264833914335611
0.4416751576475446,6.0,-0.1665652782140452,-0.2141787614041431
0.45948463981075205,3.0,-0.31576052828029655,-0.7755861846703277
0.45948463981075205,3.2142857142857144,-0.26611029789909824,-0.6841553816275147
0.45948463981075205,3.4285714285714284,-0.22082025100775782,-0.6011193795214608
0.45948463981075205,3.642857142857143,-0.19612541230064767,-0.5400079455626738
0.45948463981075205,3.857142857142857,-0.17232522019551588,-0.4870119558282687
0.45948463981075205,4.071428571428571,-0.15142488906641957,-0.43797176653298286
0.45948463981075205,4.285714285714286,-0.1381217327132696,-0.3992107624751221
0.45948463981075205,4.5,-0.13106642068639837,-0.3686132571378952
0.45948463981075205,4.714285714285714,-0.12062391796648513,-0.3406752241428469
0.45948463981075205,4.928571428571429,-0.10793222902789097,-0.314025475446123
0.45948463981075205,5.142857142857142,-0.13610175667658117,-0.29033073178731034
0.45948463981075205,5.357142857142858,-0.1269227757697073,-0.27066343890954303
0.45948463981075205,5.571428571428571,-0.1514428092638651,-0.2544319234994899
0.45948463981075205,5.785714285714286,-0.1454687015991143,-0.2402646095007729
0.45948463981075205,6.0,-0.1736748040986941,-0.2270666690449759
0.4772941219739595,3.0,-0.3427396620086371,-0.8297492045275751
0.4772941219739595,3.2142857142857144,-0.28953386672019704,-0.7314125043607319
0.4772941219739595,3.4285714285714284,-0.23792126022975593,-0.6420608964270522
0.4772941219739595,3.642857142857143,-0.21115827913814209,-0.5763676860867305
0.4772941219739595,3.857142857142857,-0.18475244373646496,-0.519426771945172
0.4772941219739595,4.071428571428571,-0.16220213831675878,-0.4667310936128898
0.4772941219739595,4.285714285714286,-0.1482730900513343,-0.4251007243466398
0.4772941219739595,4.5,-0.14080135670209654,-0.392251634051973
0.4772941219739595,4.714285714285714,-0.12883103244675567,-0.3622508338997539
0.4772941219739595,4.928571428571429,-0.11511151148614716,-0.3336231218596824
0.4772941219739595,5.142857142857142,-0.10452362041807939,-0.30817597170307226
0.4772941219739595,5.357142857142858,-0.13366956231044597,-0.2870723302395321
0.4772941219739595,5.571428571428571,-0.12646414862507876,-0.2696761667220434
0.4772941219739595,5.785714285714286,-0.15018425197041665,-0.25450605416417627
0.4772941219739595,6.0,-0.14538851174462653,-0.24037999835132404
0.4951036041371669,3.0,-0.370421598155423,-0.8858320660292267
0.4951036041371669,3.2142857142857144,-0.3126633310208958,-0.7803413359117528
0.4951036041371669,3.4285714285714284,-0.2559016812823941,-0.6844433315384905
0.4951036041371669,3.642857142857143,-0.2267738910822596,-0.6140034239977837
0.4951036041371669,3.857142857142857,-0.19739276356185653,-0.5529758450119746
0.4951036041371669,4.071428571428571,-0.1742567845064746,-0.49649180454636194
0.4951036041371669,4.285714285714286,-0.1588138124515636,-0.45188807337597675
0.4951036041371669,4.5,-0.1508564145118508,-0.41670534447144697
0.4951036041371669,4.714285714285714,-0.1379660646441252,-0.3845658335021999
0.4951036041371669,4.928571428571429,-0.1231466960818614,-0.35388625155071374
0.4951036041371669,5.142857142857142,-0.11084848274902331,-0.3266207683427883
0.4951036041371669,5.357142857142858,-0.10271975611995626,-0.30402670031763535
0.4951036041371669,5.571428571428571,-0.13280937562226822,-0.2854222801936806
0.4951036041371669,5.785714285714286,-0.12555647349741725,-0.26921186147674037
0.4951036041371669,6.0,-0.14990862388244958,-0.2541230039422938
0.5129130863003744,3.0,-0.397611378763952,-0.9438336886501041
0.5129130863003744,3.2142857142857144,-0.3364324341914552,-0.8309412713572422
0.5129130863003744,3.4285714285714284,-0.2746635153185623,-0.7282665021462061
0.5129130863003744,3.642857142857143,-0.243076606510489,-0.6529155459209673
0.5129130863003744,3.857142857142857,-0.21121956169548478,-0.587660084043889
0.5129130863003744,4.071428571428571,-0.18587790616755406,-0.5272551992602854
0.5129130863003744,4.285714285714286,-0.16975745773202372,-0.47957455764024565
0.5129130863003744,4.5,-0.16098177118330406,-0.4419765132580494
0.5129130863003744,4.714285714285714,-0.1474115137122037,-0.4076227144462079
0.5129130863003744,4.928571428571429,-0.13108805075467073,-0.37481765412297885
0.5129130863003744,5.142857142857142,-0.11824949116127803,-0.3456681523292628
0.5129130863003744,5.357142857142858,-0.1086730226498238,-0.3215297787322928
0.5129130863003744,5.571428571428571,-0.10249309094845913,-0.3016736842120038
0.5129130863003744,5.785714285714286,-0.09599542902710932,-0.28438560728730927
0.5129130863003744,6.0,-0.12508667655122988,-0.2682993918392632
0.5307225684635818,3.0,-0.42799435019181264,-1.0037530128659893
0.5307225684635818,3.2142857142857144,-0.3621330359182431,-0.8832115861670369
0.5307225684635818,3.4285714285714284,-0.29176732750658335,-0.773530000951497
0.5307225684635818,3.642857142857143,-0.2604945919988209,-0.6931041449826787
0.5307225684635818,3.857142857142857,-0.22550614725359253,-0.6234800460896047
0.5307225684635818,4.071428571428571,-0.19746950449388145,-0.5590221746406586
0.5307225684635818,4.285714285714286,-0.1806383294109139,-0.5081614864190944
0.5307225684635818,4.5,-0.17220534523946027,-0.46806678951711905
0.5307225684635818,4.714285714285714,-0.15718663243188155,-0.4314234639303209
0.5307225684635818,4.928571428571429,-0.13965806128581632,-0.3964195956480274
0.5307225684635818,5.142857142857142,-0.12607893857243768,-0.3653206255334284
0.5307225684635818,5.357142857142858,-0.11566341863739238,-0.3395842702305412
0.5307225684635818,5.571428571428571,-0.10871971197613071,-0.3184332824341251
0.5307225684635818,5.785714285714286,-0.10204399291717292,-0.3000303590594598
0.5307225684635818,6.0,-0.13127994035623247,-0.28291236858600705
0.5485320506267892,3.0,-0.45792678620230903,-1.0655890750049894
0.5485320506267892,3.2142857142857144,-0.38928092205955706,-0.9371515167075164
0.5485320506267892,3.4285714285714284,-0.31212477409361783,-0.8202332780550107
0.5485320506267892,3.642857142857143,-0.2767976624589404,-0.7345691026661351
0.5485320506267892,3.857142857142857,-0.24036969645703932,-0.6604360198656688
0.5485320506267892,4.071428571428571,-0.21004540139261804,-0.5917933089118578
0.5485320506267892,4.285714285714286,-0.19106629059041375,-0.5376498114357593
0.5485320506267892,4.5,-0.18228966557060094,-0.4949774296450884
0.5485320506267892,4.714285714285714,-0.16732693011311275,-0.4559696507041858
0.5485320506267892,4.928571428571429,-0.1489327122849409,-0.4186939040122806
0.5485320506267892,5.142857142857142,-0.1334049441383916,-0.38558023854606754
0.5485320506267892,5.357142857142858,-0.12308335853548495,-0.35819242184852834
0.5485320506267892,5.571428571428571,-0.11492177791240282,-0.33570352197972003
0.5485320506267892,5.785714285714286,-0.10827973050771687,-0.3161487324241197
0.5485320506267892,6.0,-0.10164584399740151,-0.2979646968997602
0.5663415327899967,3.0,-0.4872731649155656,-1.1293410755180118
0.5663415327899967,3.2142857142857144,-0.4176674237164369,-0.9927603257341828
0.5663415327899967,3.4285714285714284,-0.3325939884127416,-0.8683757072468725
0.5663415327899967,3.642857142857143,-0.2941474332920973,-0.7773101610813441
0.5663415327899967,3.857142857142857,-0.25572183181469815,-0.6985280962772727
0.5663415327899967,4.071428571428571,-0.22329438018855946,-0.6255689256724866
0.5663415327899967,4.285714285714286,-0.20311593665664152,-0.568040191991157
0.5663415327899967,4.5,-0.19391282697571688,-0.5227093640970771
0.5663415327899967,4.714285714285714,-0.17738732281200043,-0.48126249183510145
0.5663415327899967,4.928571428571429,-0.15804345936984626,-0.44164203409274383
0.5663415327899967,5.142857142857142,-0.14194479070454183,-0.4064486549827305
0.5663415327899967,5.357142857142858,-0.1299480065233313,-0.3773560860103632
0.5663415327899967,5.571428571428571,-0.12205214337708784,-0.3534864537387758
0.5663415327899967,5.785714285714286,-0.11444785154215124,-0.3327429479148855
0.5663415327899967,6.0,-0.10763249764278932,-0.31345874792896733
0.5841510149532041,3.0,-0.5201993165916573,-1.1950084325884396
0.5841510149532041,3.2142857142857144,-0.44648200248369224,-1.0500373581786189
0.5841510149532041,3.4285714285714284,-0.3554893828408255,-0.9179566423529137
0.5841510149532041,3.642857142857143,-0.311478922467414,-0.8213269781551822
0.5841510149532041,3.857142857142857,-0.27154182912649305,-0.7377562121558968
0.5841510149532041,4.071428571428571,-0.23699644536344297,-0.6603491396639292
0.5841510149532041,4.285714285714286,-0.2155126921870329,-0.599333051794768
0.5841510149532041,4.5,-0.20591960735660508,-0.5512632537431793
0.5841510149532041,4.714285714285714,-0.18741075121973488,-0.5073029082701577
0.5841510149532041,4.928571428571429,-0.16711053257847128,-0.46526512210455284
0.5841510149532041,5.142857142857142,-0.15029143050335175,-0.4279272041205791
0.5841510149532041,5.357142857142858,-0.13762206392736354,-0.39707677125946705
0.5841510149532041,5.571428571428571,-0.1286381544592866,-0.3717837812627907
0.5841510149532041,5.785714285714286,-0.12107245158500757,-0.34981487746057055
0.5841510149532041,6.0,-0.1135638489522672,-0.32939654542360347
0.6019604971164115,3.0,-0.5520966473950293,-1.2625908361836742
0.6019604971164115,3.2142857142857144,-0.47672040188844805,-1.1089820912270423
0.6019604971164115,3.4285714285714284,-0.379037351659933,-0.9689754656557239
0.6019604971164115,3.642857142857143,-0.33137399500749176,-0.8666191434490434
0.6019604971164115,3.857142857142857,-0.28554144301223733,-0.7781201752156961
0.6019604971164115,4.071428571428571,-0.2510833308942378,-0.6961339113075468
0.6019604971164115,4.285714285714286,-0.22826294781452258,-0.6315286265787932
0.6019604971164115,4.5,-0.21832557695818375,-0.5806395366927781
0.6019604971164115,4.714285714285714,-0.19849914958993237,-0.5340915718214816
0.6019604971164115,4.928571428571429,-0.1761380914054737,-0.48956403154145867
0.6019604971164115,5.142857142857142,-0.15855646113112135,-0.4500169254647416
0.6019604971164115,5.357142857142858,-0.1458726013029925,-0.41735568567771
0.6019604971164115,5.571428571428571,-0.13598933393759205,-0.390596902866262
0.6019604971164115,5.785714285714286,-0.12737297247896975,-0.36736608499152784
0.6019604971164115,6.0,-0.11944026715037342,-0.34577980456860014
0.619769979279619,3.0,-0.5844157650580023,-1.3320882937269927
0.619769979279619,3.2142857142857144,-0.5087156472104847,-1.1695941711333562
0.619769979279619,3.4285714285714284,-0.4026859373635874,-1.021431549454228
0.619769979279619,3.642857142857143,-0.3523379024914176,-0.9131861809543956
0.619769979279619,3.857142857142857,-0.3019976773199003,-0.8196197218806004
0.619769979279619,4.071428571428571,-0.2633759208949477,-0.732923084745329
0.619769979279619,4.285714285714286,-0.24126938108889392,-0.6646270034370133
0.619769979279619,4.5,-0.2311059208154592,-0.6108384688690892
0.619769979279619,4.714285714285714,-0.2099531055330371,-0.5616289453359435
0.619769979279619,4.928571428571429,-0.1861092048473649,-0.5145393922703558
0.619769979279619,5.142857142857142,-0.1667348226285996,-0.47271860689660994
