,sumr_list
186,-401.6013956207971
187,-1965.2192045767956
188,-2591.441335287653
189,-1607.0493845651824
190,-1985.2614596080768
191,-403.89514929907915
192,-1359.232800748261
193,-2587.6804197397105
194,-4119.326273341289
195,-1302.0107700286026
196,-5840.105669071795
197,-2695.4451100723973
198,-1811.647616177299
199,-3427.2669647882067
200,-2869.59365191816
201,-654.7846343686717
202,-3092.544638955289
203,-599.5540720476258
204,-2253.9431067971436
205,-2030.5575277836285
206,-280.7383304179171
207,-3055.305980158928
208,-2422.241906602537
209,-1956.9924949140602
210,-558.430120079287
211,-1484.2396559543433
212,-2744.2599832695078
213,-4569.232029488835
214,-2727.448202167136
215,-2833.179352030697
216,-2591.5469771078792
217,-275.1735924891606
218,-2517.062997506099
219,-2218.399124100997
220,-2794.5570743479702
221,-781.8956547640521
222,-2162.6829490539158
223,-875.3647478607675
224,-1289.906455605054
225,-2778.1862866765487
226,-9225.138284466386
227,-934.3433841976394
228,-3073.8241919492702
229,-1427.7394838207792
230,-950.3913541691016
231,-962.584507112621
232,-3005.852508428217
233,-2913.277060913544
234,-3587.4846951702434
235,-1515.2952464170376
236,-5803.36481470907
237,-998.723564357239
238,-956.1952888653108
239,-1224.758144908911
240,-301.82315985980705
241,-1409.5241732889533
242,-8052.493538731557
243,-3718.520597685849
244,-1372.8954847848524
245,-2048.996256907645
246,-1458.2563850722593
247,-1037.6356292976966
248,-2433.1474284356495
249,-3154.9398105222176
250,-3773.7283161466403
251,-5790.73638900898
252,-2670.289679077549
253,-245.85632475573442
254,-269.94087654084984
255,-5310.173799416278
256,-2465.6180527895667
257,-2469.78753551637
258,-3839.6283488255463
259,-1735.7794620224852
260,-863.6249519520595
261,-691.5509560214098
262,-1144.0642426318745
263,-2937.3864758379696
264,-2902.132337444204
265,-1518.2150177411402
266,-5977.967019954183
267,-1779.254560096364
268,-766.6387926224546
269,-966.56207470206
270,-3876.2565204186117
271,-716.9143791492482
272,-722.5763698130386
273,-2109.841510046061
274,-5993.041232036168
275,-2442.243889592097
276,-2131.2294852153627
277,-2064.273421176228
278,-1753.9241394184803
279,-1147.9509626272459
280,-1796.5610442936143
281,-2229.5783051513163
282,-2858.4145012175786
283,-1033.000017713769
284,-918.6876206377012
285,-1271.0566977064857
286,-616.5018642961227
287,-4025.326928966775
288,-3281.043497878648
289,-6100.036089248059
290,-8899.842428274547
291,-1848.6854075670499
292,-3217.852198026009
293,-8794.174573551672
294,-374.54068526515374
295,-2608.4245708700546
296,-1315.9541474270638
297,-5696.951357796382
298,-3494.703100777281
299,-6265.925867131091
300,-641.1239283519786
301,-5171.494103297502
302,-319.19550129801866
303,-1567.0207729971435
304,-2279.694464948988
305,-461.7309647536518
306,-130.13442917170588
307,-580.5096145725146
308,-2214.6449593321113
309,-3442.862155620775
310,-1682.2497613818668
311,-5359.506937797978
312,-2830.4617931825437
313,-4718.869516292348
314,-5915.987807704915
315,-1433.623484720267
316,-3802.144827359724
317,-2025.761694419379
318,-1337.4914013917755
319,-2538.7356782572992
320,-1810.6093144786078
321,-263.24255783460194
322,-2608.680575325629
323,-3355.033251782029
324,-3516.525783339741
325,-3610.941930337699
326,-893.0385015375849
327,-3406.9483435486422
328,-4647.532145698679
329,-2707.1901927327485
330,-2177.9697169055194
331,-3061.3174976200744
332,-638.746144818393
333,-1796.93970087514
334,-1431.7900082564602
335,-1121.419703474122
336,-2113.462663691851
337,-182.74034830058258
338,-1748.2195651575728
339,-3684.1835391656487
340,-3201.65183789248
