cur_n,cur_mean,cur_std,cur_S,next_n,next_mean,next_std,next_S
201000.0,-0.059259965611612495,1.1468247123565956,264356.59109522944,201000.0,-0.05926010169300856,1.1468247069476678,264356.5886015864
201000.0,-0.111567726507534,1.1128991671968562,248947.4558258387,201000.0,-0.11156747027912567,1.1128991988123962,248947.46997017192
201000.0,-0.09401746784780005,0.8030451902136352,129621.19708257595,201000.0,-0.09401740740666985,0.8030451977470416,129621.19951454163
201000.0,0.09403205383382993,1.600545986290824,514911.23830056505,201000.0,0.09403177872401376,1.6005460072058635,514911.2517577091
201000.0,0.09526020123172556,1.4331165168484197,412818.4131236131,201000.0,0.09526060870274608,1.4331165014068512,412818.40422752727
201000.0,0.0889096089555156,0.7743602220533439,120526.3844531993,201000.0,0.08890963987010177,0.7743602186278667,120526.38338687293
