,sumr_list
0,-31.27427039480791
1,-0.05895721470590123
2,-0.08263321280755646
3,-0.011719491082993914
4,-0.7092499679799291
5,-0.07566745752563418
6,-1.516313356981112
7,-0.04183886299767367
8,-0.037920406908450874
9,-0.4843285864098929
10,-0.44751284853550244
11,-3.065507182949312
12,-1.060452113249296
13,-0.38483065292932983
14,-0.0909543969212671
15,-0.727457993516195
16,-1.5065381939262668
17,-0.04608558236433857
18,-2.1697274753586218
19,-0.3393673531721628
20,-0.7854654129620688
21,-0.2771472985920302
22,-2.5652219223525505
23,-1.075280762750155
24,-0.23878627053363222
25,-0.1758824784339539
26,-1.9210596407932943
27,-2.3049235491503572
28,-0.15437507952631246
29,-0.8893983478180288
30,-1.431760155681294
31,-0.6512388075550863
32,-0.3296284431953549
33,-1.6655636449495201
34,-4.427303967145645
35,-0.1254176627988213
36,-6.068568702781755
37,-0.4449049483314102
38,-1.4633404412171387
39,-1.0150085966383566
40,-2.3737546271044696
41,-0.09565443873400678
42,-0.4905847317572025
43,-0.3657511912355479
44,-0.07365995208036695
45,-3.3073298766337413
46,-0.21914171071440075
47,-0.09698914249312508
48,-0.05441615709958725
49,-0.1836804965328736
50,-0.9087850810643153
51,-0.3614640087765014
52,-0.9780444235701137
53,-0.5425923947809836
54,-0.33971719770390285
55,-1.1840545360560846
56,-0.6627606170174407
57,-0.2503819981052242
58,-0.1755892459569783
59,-0.1814707902149732
60,-0.5788972117439725
61,-0.11904818970844257
62,-0.6516283443277328
63,-0.1007280043825098
64,-1.163658119501847
65,-1.1252228363723986
66,-1.1553830554928863
67,-0.4036791431604775
68,-0.8883068116724683
69,-0.08441412220947506
70,-0.027201912562227343
71,-0.39304548820847846
72,-0.3872339288240523
73,-0.9320594915440975
74,-0.4709755318381484
75,-0.6435252144619018
76,-0.18775832294365208
77,-0.5468854487323189
78,-0.293043461334844
79,-0.14757433377331874
80,-0.29911225308407097
81,-0.10690341029796081
82,-0.20284041853051019
83,-0.9667023001620073
84,-1.6719701313316195
85,-0.4037844990470244
86,-0.4475707705543301
87,-0.03780486382185165
88,-0.5436427195543357
89,-0.5063853056596717
90,-0.4384894116259285
91,-0.7577157344526044
92,-0.4147751585129421
93,-0.4541825698156336
94,-1.9678504890675697
95,-0.789563636080871
96,-0.10792962292987957
97,-0.16812726122317667
98,-0.4158384562836917
99,-0.21815484285199496
100,-1.2236761618923806
101,-4.865251965731032
102,-2.3529534515146993
103,-0.18509094418675678
104,-0.47832101801794624
105,-0.6362098340605927
106,-1.3406176325039307
107,-0.7787069270468632
108,-1.231469074962104
109,-0.7125576605492454
110,-0.7302058721115768
111,-0.32919846716184514
112,-1.2153548363054893
113,-1.213871998886273
114,-0.18996985839735173
115,-0.3578226632761754
116,-1.326944980152492
117,-0.506075194709271
118,-4.0385790791044345
119,-0.20593449165468722
120,-0.39714134725486927
121,-1.0491087606486507
122,-0.3517397526793079
123,-0.614065684967641
124,-0.41640489433986994
125,-0.2003680666843658
126,-0.7671041446498085
127,-1.5702250990721698
128,-0.32964580427118173
129,-0.19308316825962327
130,-0.6270276073900644
131,-0.46454435009024075
132,-0.5880684959565307
133,-0.21349931324452506
134,-5.295620447863596
135,-0.7083048160833985
136,-0.07900953130520068
