A,T,r1,r2
-1.3333333333333335,-0.44444444444444464,-359.40110059561835,-339.4924966914361
-1.3333333333333335,0.44444444444444464,-365.0895342039856,-338.74095811266693
-1.3333333333333335,1.333333333333333,-447.53932419895716,-401.60872409258565
-1.3333333333333335,2.2222222222222214,-647.0228537775735,-527.8143837548586
-1.3333333333333335,3.1111111111111107,-963.4498663179133,-723.7803300381341
-1.3333333333333335,4.0,-1487.559224594159,-1032.5503674868805
-0.44444444444444464,-4.0,-983.9919459461603,-961.610831351598
-0.44444444444444464,-3.111111111111111,-700.4422183600296,-668.1417017756605
-0.44444444444444464,-2.2222222222222223,-488.60002577460614,-460.9577512093724
-0.44444444444444464,-1.3333333333333335,-344.0687469393496,-329.95334876560855
-0.44444444444444464,-0.44444444444444464,-274.44949060667926,-263.203144296455
-0.44444444444444464,0.44444444444444464,-278.67954371281786,-262.4297095469332
-0.44444444444444464,1.333333333333333,-366.9598212384841,-325.7866611515376
-0.44444444444444464,2.2222222222222214,-562.3899581082588,-452.64884493189805
-0.44444444444444464,3.1111111111111107,-881.3625187228654,-653.0576017741852
-0.44444444444444464,4.0,-1469.484139301855,-969.1398140373362
0.44444444444444464,-4.0,-982.5865816221669,-960.5772596992819
0.44444444444444464,-3.111111111111111,-699.5545895272252,-667.3867038634777
0.44444444444444464,-2.2222222222222223,-487.349025284855,-459.6278257073353
0.44444444444444464,-1.3333333333333335,-343.5704228188246,-328.71145448175724
0.44444444444444464,-0.44444444444444464,-274.8174196153097,-261.97162986664256
0.44444444444444464,0.44444444444444464,-281.4606851469055,-261.2093712201758
0.44444444444444464,1.333333333333333,-381.5790044112283,-324.5203226244043
0.44444444444444464,2.2222222222222214,-573.0064269680427,-451.17575736735546
0.44444444444444464,3.1111111111111107,-951.7449359760653,-652.0173049487302
0.44444444444444464,4.0,-1553.358487080438,-967.7792362006476
1.333333333333333,-4.0,-1059.384355457101,-1016.1768954077817
1.333333333333333,-3.111111111111111,-778.467451006662,-730.268341386437
1.333333333333333,-2.2222222222222223,-565.9241552917758,-526.5230716928148
1.333333333333333,-1.3333333333333335,-425.47164618537306,-396.95268951286357
1.333333333333333,-0.44444444444444464,-358.5608135992105,-330.61883259956085
1.333333333333333,0.44444444444444464,-373.1239632394399,-329.87158822665947
1.333333333333333,1.333333333333333,-477.42610917291285,-392.5610731782526
1.333333333333333,2.2222222222222214,-721.9260770012087,-518.0734494449605
1.333333333333333,3.1111111111111107,-1173.781470145515,-713.5736152761502
1.333333333333333,4.0,-1786.4476635964136,-1022.634751981191
2.2222222222222214,-4.0,-1213.149269217055,-1139.1295080867026
2.2222222222222214,-3.111111111111111,-938.5188481194156,-862.6278480858755
2.2222222222222214,-2.2222222222222223,-727.747979197565,-660.5618562414601
2.2222222222222214,-1.3333333333333335,-589.8318065093794,-533.5292230877973
2.2222222222222214,-0.44444444444444464,-530.8381562914047,-468.06956516175075
2.2222222222222214,0.44444444444444464,-556.8362810331492,-467.3350185322223
2.2222222222222214,1.333333333333333,-717.9317951048325,-528.592928546701
2.2222222222222214,2.2222222222222214,-1032.3779915354917,-652.009024608714
2.2222222222222214,3.1111111111111107,-1544.0761130647502,-843.6723331104088
2.2222222222222214,4.0,-2675.982435287572,-1133.3957393759993
3.1111111111111107,-4.0,-1456.7432797855022,-1341.016209485834
3.1111111111111107,-3.111111111111111,-1179.4114675985459,-1074.1938847604297
3.1111111111111107,-2.2222222222222223,-973.3755818735706,-868.0812115114779
3.1111111111111107,-1.3333333333333335,-844.7449259476106,-740.7310722616515
3.1111111111111107,-0.44444444444444464,-802.7567086164745,-676.565878739233
3.1111111111111107,0.44444444444444464,-838.3376692370961,-675.8916439756568
3.1111111111111107,1.333333333333333,-1095.6436392001253,-735.5670605569111
3.1111111111111107,2.2222222222222214,-1481.7838101377858,-859.914404284239
3.1111111111111107,3.1111111111111107,-2460.7928481447934,-1049.0294240555086
3.1111111111111107,4.0,-3465.49097102986,-1323.6434698398
4.0,-4.0,-1797.9163209374124,-1655.969419617152
4.0,-3.111111111111111,-1510.1287309604834,-1375.0466835643813
4.0,-2.2222222222222223,-1330.0731937741664,-1157.2253252485434
4.0,-1.3333333333333335,-1204.1893293041096,-1031.5006086369804
4.0,-0.44444444444444464,-1165.1214850024596,-967.9264695750636
4.0,0.44444444444444464,-1366.6316326150466,-967.2938695541817
4.0,1.333333333333333,-1709.0102303988278,-1025.7869122169304
4.0,2.2222222222222214,-2581.718418815122,-1150.4242609718317
4.0,3.1111111111111107,-3324.59398513022,-1344.7085587929403
4.0,4.0,-3379.716359706299,-1624.6114321745808
