,sumr_list
282,-2002.0185809772495
283,-1371.5179667140776
284,-2918.410145328453
285,-4845.36318550406
286,-16072.090025926082
287,-1346.268962782506
288,-1089.7906752677068
289,-2968.4119006769133
290,-1927.141047619666
291,-5389.477345869575
292,-2838.045169708444
293,-2672.787345973722
294,-1485.513155248358
295,-3595.4209903585293
296,-301.7925694241276
297,-4578.38467294152
298,-3840.0240339260995
299,-2182.7879015378976
300,-3022.635664973893
301,-2580.906808369004
302,-1348.8046724191727
303,-5811.113354548574
304,-1085.9320862498178
305,-1176.5148079377389
306,-2574.1710091852733
307,-17995.572532271537
308,-1369.868899858388
309,-7928.2667216081745
310,-5984.183379260035
311,-3483.69573450551
312,-4548.542829496341
313,-1339.8611357591528
314,-1803.5919038743496
315,-1256.3183332585427
316,-3153.9463553707446
317,-1184.124381593576
318,-4608.574053388122
319,-3799.4322677256273
320,-756.8798881166788
321,-2088.925437647683
322,-2646.196651490628
323,-3441.7262726706563
324,-7337.487959786186
325,-1734.7139050306132
326,-3246.4526423644984
327,-3315.628604570984
328,-2143.8398056435526
329,-3115.5593464527187
330,-1489.0269562547692
331,-2200.968051576867
332,-1233.6272605642812
333,-711.8861198546659
334,-8032.517568594723
335,-7844.773391488055
336,-4667.891344959893
337,-2037.2810156661933
338,-5510.744153150688
339,-2333.150959879524
340,-2736.455721877229
341,-5834.958965565769
342,-470.40553590588814
343,-2544.023869607507
344,-1557.489283280675
345,-1181.1762415467563
346,-2011.516033801127
347,-1638.7308259327708
348,-2795.466747920441
349,-5355.690262546449
350,-2871.1545429820158
351,-3669.0868272536977
352,-902.1781913565183
353,-4296.45323033294
354,-2066.4635004509937
355,-2510.6386583812086
356,-6376.157184331257
357,-4573.30324802452
358,-3903.509787188201
359,-1856.787504448595
360,-1344.1600408151423
361,-1591.015950733286
362,-2181.1286332258373
363,-3841.931834685409
364,-4813.711725826111
365,-2328.300476647979
366,-254.96189409072971
367,-1540.6290011527367
368,-4698.514023332388
369,-3924.530174815501
370,-1330.7623894341252
371,-3872.7911797620736
372,-4663.6422132129865
373,-2285.3823412773863
374,-1037.2617650449338
375,-3340.4541882724816
376,-8505.82132299807
377,-2329.924524434576
378,-1447.9905866495592
379,-1664.2332530334634
380,-491.5551325517598
381,-2202.14912794492
382,-2177.3901876244763
383,-996.2442016155836
384,-211.04651639520577
385,-2618.349630980809
386,-330.418618720083
387,-17376.494903123872
388,-3972.4899129339665
389,-136.00096652747632
390,-2051.642569653413
391,-3049.3097968141215
392,-1735.5267652187697
393,-4449.163465271883
394,-1906.5802493165727
395,-3821.3542360619094
396,-1529.8756752794527
397,-694.4599843429606
398,-1488.3877949953098
